day,day_of_year,weekday,hour,is_weekend,temp_c,load_kw,in_tariff_peak,is_demand_peak
101,102,3,9,0,22.99,0.3026,0,0
101,102,3,10,0,24.97,0.1713,0,0
101,102,3,11,0,25.79,0.2103,0,0
101,102,3,12,0,28.25,0.2242,0,0
101,102,3,13,0,27.75,0.1379,0,0
101,102,3,14,0,29.28,1.2499,0,1
101,102,3,15,0,27.51,0.1664,0,0
101,102,3,16,0,28.36,0.9142,0,1
101,102,3,17,0,28.76,1.1475,0,1
101,102,3,18,0,26.47,0.6514,1,0
101,102,3,19,0,25.99,0.5751,1,0
101,102,3,20,0,24.84,0.5227,1,0
101,102,3,21,0,23.78,0.6093,1,0
101,102,3,22,0,22.47,0.6135,0,0
101,102,3,23,0,21.86,0.5957,0,0
102,103,4,0,0,19.52,0.1702,0,0
102,103,4,1,0,19.99,0.1321,0,0
102,103,4,2,0,18.13,0.1692,0,0
102,103,4,3,0,16.3,0.1408,0,0
102,103,4,4,0,18.03,0.1471,0,0
102,103,4,5,0,17.1,0.3102,0,0
102,103,4,6,0,19.47,0.2419,0,0
102,103,4,7,0,20.59,0.7549,0,0
102,103,4,8,0,23.5,0.2892,0,0
102,103,4,9,0,24.05,0.1857,0,0
102,103,4,10,0,25.01,0.1581,0,0
102,103,4,11,0,26.62,0.1777,0,0
102,103,4,12,0,28.07,0.184,0,0
102,103,4,13,0,25.44,0.1529,0,0
102,103,4,14,0,27.02,0.1796,0,0
102,103,4,15,0,30.57,0.4615,0,0
102,103,4,16,0,26.22,0.1743,0,0
102,103,4,17,0,27.82,0.9814,0,1
102,103,4,18,0,29.28,0.8729,1,1
102,103,4,19,0,25.6,0.6992,1,0
102,103,4,20,0,26.66,1.2879,1,1
102,103,4,21,0,25.36,0.7842,1,0
102,103,4,22,0,20.85,0.5406,0,0
102,103,4,23,0,22.54,0.6986,0,0
103,104,5,0,1,19.59,0.143,0,0
103,104,5,1,1,19.02,0.1768,0,0
103,104,5,2,1,18.54,0.1804,0,0
103,104,5,3,1,17.66,0.1532,0,0
103,104,5,4,1,18.77,0.1375,0,0
103,104,5,5,1,20.98,0.3114,0,0
103,104,5,6,1,19.83,0.1971,0,0
103,104,5,7,1,20.25,0.2431,0,0
103,104,5,8,1,20.78,0.2197,0,0
103,104,5,9,1,23.16,0.2466,0,0
103,104,5,10,1,25.24,0.1416,0,0
103,104,5,11,1,27.93,1.2588,0,1
103,104,5,12,1,28.15,0.2442,0,0
103,104,5,13,1,28.48,0.299,0,0
103,104,5,14,1,30.08,0.6826,0,0
103,104,5,15,1,30.34,0.8867,0,0
103,104,5,16,1,25.24,0.2173,0,0
103,104,5,17,1,30.54,1.9148,0,1
103,104,5,18,1,28.92,0.7497,1,0
103,104,5,19,1,26.73,1.018,1,1
103,104,5,20,1,24.03,0.8948,1,0
103,104,5,21,1,24.29,0.5744,1,0
103,104,5,22,1,22.4,0.5976,0,0
103,104,5,23,1,21.51,0.6758,0,0
104,105,6,0,1,20.29,0.1582,0,0
104,105,6,1,1,17.34,0.1286,0,0
104,105,6,2,1,20.09,0.1525,0,0
104,105,6,3,1,19.51,0.1448,0,0
104,105,6,4,1,19.78,0.1564,0,0
104,105,6,5,1,20.18,0.3274,0,0
104,105,6,6,1,18.72,0.8746,0,0
104,105,6,7,1,22.14,0.7085,0,0
104,105,6,8,1,22.28,0.2207,0,0
104,105,6,9,1,23.99,0.1868,0,0
104,105,6,10,1,27.45,0.1425,0,0
104,105,6,11,1,27.01,0.1528,0,0
104,105,6,12,1,30.3,0.609,0,0
104,105,6,13,1,30.74,0.9025,0,0
104,105,6,14,1,29.23,0.6479,0,0
104,105,6,15,1,30.34,1.7791,0,1
104,105,6,16,1,29.71,0.7459,0,0
104,105,6,17,1,30.49,0.584,0,0
104,105,6,18,1,30.0,1.0979,1,1
104,105,6,19,1,27.41,1.135,1,1
104,105,6,20,1,26.14,0.4228,1,0
104,105,6,21,1,22.75,0.5889,1,0
104,105,6,22,1,22.36,0.5865,0,0
104,105,6,23,1,21.05,0.4124,0,0
105,106,0,0,0,22.07,0.1305,0,0
105,106,0,1,0,19.62,0.1774,0,0
105,106,0,2,0,17.95,0.1588,0,0
105,106,0,3,0,17.8,0.1302,0,0
105,106,0,4,0,19.9,0.177,0,0
105,106,0,5,0,21.2,0.1917,0,0
105,106,0,6,0,20.24,0.7273,0,0
105,106,0,7,0,24.15,0.8712,0,1
105,106,0,8,0,21.27,0.1353,0,0
105,106,0,9,0,23.68,0.1468,0,0
105,106,0,10,0,25.99,1.4031,0,1
105,106,0,11,0,23.53,0.2001,0,0
105,106,0,12,0,27.8,0.1672,0,0
105,106,0,13,0,28.81,0.2846,0,0
105,106,0,14,0,31.02,0.5344,0,0
105,106,0,15,0,29.06,0.4386,0,0
105,106,0,16,0,30.69,0.4564,0,0
105,106,0,17,0,28.8,0.1851,0,0
105,106,0,18,0,28.95,0.6682,1,0
105,106,0,19,0,28.58,0.6788,1,0
105,106,0,20,0,25.14,0.8582,1,1
105,106,0,21,0,24.32,0.751,1,0
105,106,0,22,0,22.7,0.5295,0,0
105,106,0,23,0,22.74,0.6298,0,0
106,107,1,0,0,18.59,0.1491,0,0
106,107,1,1,0,19.79,0.1456,0,0
106,107,1,2,0,21.08,0.1425,0,0
106,107,1,3,0,21.68,0.1822,0,0
106,107,1,4,0,19.0,0.1283,0,0
106,107,1,5,0,20.55,0.2937,0,0
106,107,1,6,0,19.05,0.6966,0,1
106,107,1,7,0,22.45,0.2406,0,0
106,107,1,8,0,23.38,0.1286,0,0
106,107,1,9,0,25.01,1.1123,0,1
106,107,1,10,0,24.6,0.2632,0,0
106,107,1,11,0,29.2,0.3438,0,0
106,107,1,12,0,28.27,0.1473,0,0
106,107,1,13,0,30.7,0.4952,0,0
106,107,1,14,0,29.11,0.3188,0,0
106,107,1,15,0,30.04,0.4266,0,0
106,107,1,16,0,28.99,0.2785,0,0
106,107,1,17,0,28.66,0.187,0,0
106,107,1,18,0,28.9,0.6797,1,0
106,107,1,19,0,25.22,0.4435,1,0
106,107,1,20,0,26.33,1.2841,1,1
106,107,1,21,0,24.9,0.545,1,0
106,107,1,22,0,23.84,0.5706,0,0
106,107,1,23,0,21.4,0.6295,0,0
107,108,2,0,0,20.37,0.1873,0,0
107,108,2,1,0,21.48,0.1765,0,0
107,108,2,2,0,19.93,0.1527,0,0
107,108,2,3,0,18.45,0.1431,0,0
107,108,2,4,0,20.57,0.1295,0,0
107,108,2,5,0,19.49,0.3256,0,0
107,108,2,6,0,22.26,0.9379,0,1
107,108,2,7,0,22.37,0.8916,0,1
107,108,2,8,0,22.44,0.3078,0,0
107,108,2,9,0,24.91,0.2352,0,0
107,108,2,10,0,26.05,0.2374,0,0
107,108,2,11,0,27.89,0.184,0,0
107,108,2,12,0,29.92,0.51,0,0
107,108,2,13,0,30.03,0.4518,0,0
107,108,2,14,0,29.78,0.4748,0,0
107,108,2,15,0,30.0,0.425,0,0
107,108,2,16,0,30.19,0.4271,0,0
107,108,2,17,0,29.59,0.6326,0,0
107,108,2,18,0,28.46,0.626,1,0
107,108,2,19,0,26.86,1.0282,1,1
107,108,2,20,0,26.93,0.5098,1,0
107,108,2,21,0,24.46,0.6284,1,0
107,108,2,22,0,24.09,0.708,0,0
107,108,2,23,0,19.65,0.5877,0,0
108,109,3,0,0,22.33,0.1385,0,0
108,109,3,1,0,18.55,0.1464,0,0
108,109,3,2,0,20.39,0.1466,0,0
108,109,3,3,0,19.89,0.1685,0,0
108,109,3,4,0,20.13,0.138,0,0
108,109,3,5,0,22.11,0.2333,0,0
108,109,3,6,0,23.03,0.776,0,1
108,109,3,7,0,22.0,0.2319,0,0
108,109,3,8,0,25.5,0.1581,0,0
108,109,3,9,0,25.91,0.2998,0,0
108,109,3,10,0,27.76,0.2856,0,0
108,109,3,11,0,27.13,0.2481,0,0
108,109,3,12,0,27.04,0.1343,0,0
108,109,3,13,0,29.95,0.4097,0,0
108,109,3,14,0,29.8,1.4869,0,1
108,109,3,15,0,28.5,0.2716,0,0
108,109,3,16,0,30.86,0.576,0,0
108,109,3,17,0,30.61,0.6719,0,0
108,109,3,18,0,28.64,0.7704,1,0
108,109,3,19,0,28.44,0.9491,1,1
108,109,3,20,0,27.08,0.7323,1,0
108,109,3,21,0,23.59,0.6244,1,0
108,109,3,22,0,24.74,0.489,0,0
108,109,3,23,0,20.51,0.5014,0,0
109,110,4,0,0,20.81,0.1572,0,0
109,110,4,1,0,19.38,0.1713,0,0
109,110,4,2,0,18.29,0.1553,0,0
109,110,4,3,0,20.54,0.1544,0,0
109,110,4,4,0,19.92,0.1559,0,0
109,110,4,5,0,20.5,0.2419,0,0
109,110,4,6,0,21.33,0.8822,0,0
109,110,4,7,0,24.35,0.2141,0,0
109,110,4,8,0,24.35,0.1379,0,0
109,110,4,9,0,27.68,0.2498,0,0
109,110,4,10,0,25.55,1.2079,0,1
109,110,4,11,0,26.16,0.9818,0,0
109,110,4,12,0,28.01,0.9533,0,0
109,110,4,13,0,31.94,0.632,0,0
109,110,4,14,0,30.8,0.5558,0,0
109,110,4,15,0,31.1,0.5968,0,0
109,110,4,16,0,30.93,0.5025,0,0
109,110,4,17,0,28.54,0.1901,0,0
109,110,4,18,0,30.33,0.8914,1,0
109,110,4,19,0,29.66,1.2823,1,1
109,110,4,20,0,25.65,1.0173,1,1
109,110,4,21,0,26.08,0.5004,1,0
109,110,4,22,0,25.29,0.6181,0,0
109,110,4,23,0,23.77,0.6113,0,0
110,111,5,0,1,20.92,0.1318,0,0
110,111,5,1,1,21.38,0.1668,0,0
110,111,5,2,1,20.21,0.1438,0,0
110,111,5,3,1,19.0,0.1311,0,0
110,111,5,4,1,18.31,0.1617,0,0
110,111,5,5,1,22.25,0.2778,0,0
110,111,5,6,1,23.75,0.8614,0,0
110,111,5,7,1,23.14,1.0537,0,0
110,111,5,8,1,22.75,0.2435,0,0
110,111,5,9,1,26.88,0.9137,0,0
110,111,5,10,1,28.23,0.2059,0,0
110,111,5,11,1,28.72,0.2212,0,0
110,111,5,12,1,30.21,1.7101,0,1
110,111,5,13,1,31.77,1.0547,0,1
110,111,5,14,1,28.97,0.3684,0,0
110,111,5,15,1,30.45,0.6231,0,0
110,111,5,16,1,30.32,0.8427,0,0
110,111,5,17,1,30.5,0.718,0,0
110,111,5,18,1,31.15,1.1264,1,1
110,111,5,19,1,28.3,0.5525,1,0
110,111,5,20,1,27.42,0.9613,1,0
110,111,5,21,1,27.49,0.6522,1,0
110,111,5,22,1,24.35,0.5574,0,0
110,111,5,23,1,21.87,0.5208,0,0
111,112,6,0,1,20.85,0.1549,0,0
111,112,6,1,1,23.15,0.1709,0,0
111,112,6,2,1,20.41,0.1611,0,0
111,112,6,3,1,20.17,0.1291,0,0
111,112,6,4,1,20.3,0.1578,0,0
111,112,6,5,1,18.5,0.1966,0,0
111,112,6,6,1,21.38,0.8294,0,0
111,112,6,7,1,21.89,0.6538,0,0
111,112,6,8,1,27.34,0.3071,0,0
111,112,6,9,1,27.59,0.1276,0,0
111,112,6,10,1,26.92,0.1475,0,0
111,112,6,11,1,31.15,0.7282,0,0
111,112,6,12,1,30.23,0.7099,0,0
111,112,6,13,1,30.35,1.7848,0,1
111,112,6,14,1,30.69,0.7807,0,0
111,112,6,15,1,31.89,0.8959,0,0
111,112,6,16,1,29.66,0.7208,0,0
111,112,6,17,1,29.66,0.6533,0,0
111,112,6,18,1,28.77,0.7632,1,0
111,112,6,19,1,25.9,0.9605,1,1
111,112,6,20,1,28.58,1.0641,1,1
111,112,6,21,1,24.47,0.6015,1,0
111,112,6,22,1,24.13,0.7176,0,0
111,112,6,23,1,22.58,0.6197,0,0
112,113,0,0,0,21.07,0.1362,0,0
112,113,0,1,0,21.17,0.1824,0,0
112,113,0,2,0,19.77,0.1665,0,0
112,113,0,3,0,18.93,0.1536,0,0
112,113,0,4,0,20.65,0.1824,0,0
112,113,0,5,0,18.91,0.2106,0,0
112,113,0,6,0,23.99,0.9304,0,1
112,113,0,7,0,23.38,0.744,0,0
112,113,0,8,0,25.37,0.1579,0,0
112,113,0,9,0,25.86,0.2859,0,0
112,113,0,10,0,27.07,1.1377,0,1
112,113,0,11,0,28.31,0.1451,0,0
112,113,0,12,0,28.12,0.9533,0,1
112,113,0,13,0,30.76,0.473,0,0
112,113,0,14,0,31.84,0.6238,0,0
112,113,0,15,0,31.47,0.4705,0,0
112,113,0,16,0,30.86,0.4735,0,0
112,113,0,17,0,29.07,0.5212,0,0
112,113,0,18,0,28.92,0.644,1,0
112,113,0,19,0,27.95,0.561,1,0
112,113,0,20,0,27.01,0.4679,1,0
112,113,0,21,0,24.86,0.568,1,0
112,113,0,22,0,22.24,0.6312,0,0
112,113,0,23,0,23.18,0.7114,0,0
113,114,1,0,0,21.69,0.1693,0,0
113,114,1,1,0,19.65,0.154,0,0
113,114,1,2,0,21.48,0.1452,0,0
113,114,1,3,0,19.34,0.1457,0,0
113,114,1,4,0,21.52,0.1431,0,0
113,114,1,5,0,20.96,0.3314,0,0
113,114,1,6,0,21.9,0.924,0,1
113,114,1,7,0,22.46,0.8121,0,0
113,114,1,8,0,24.77,0.3155,0,0
113,114,1,9,0,23.87,0.2608,0,0
113,114,1,10,0,26.37,0.248,0,0
113,114,1,11,0,27.0,0.2746,0,0
113,114,1,12,0,29.14,0.4406,0,0
113,114,1,13,0,31.12,0.6342,0,0
113,114,1,14,0,32.21,0.5823,0,0
113,114,1,15,0,30.48,0.5066,0,0
113,114,1,16,0,31.65,0.6337,0,0
113,114,1,17,0,30.72,0.7888,0,0
113,114,1,18,0,32.24,1.394,1,1
113,114,1,19,0,26.84,0.584,1,0
113,114,1,20,0,29.16,1.1981,1,1
113,114,1,21,0,24.44,0.5942,1,0
113,114,1,22,0,24.68,0.7548,0,0
113,114,1,23,0,23.61,0.609,0,0
114,115,2,0,0,24.59,0.1702,0,0
114,115,2,1,0,20.99,0.1723,0,0
114,115,2,2,0,20.91,0.1424,0,0
114,115,2,3,0,20.55,0.1771,0,0
114,115,2,4,0,19.27,0.16,0,0
114,115,2,5,0,21.22,0.1978,0,0
114,115,2,6,0,20.84,0.7641,0,0
114,115,2,7,0,22.23,1.0157,0,1
114,115,2,8,0,24.14,0.2537,0,0
114,115,2,9,0,25.25,0.2776,0,0
114,115,2,10,0,27.87,0.1919,0,0
114,115,2,11,0,29.4,0.3889,0,0
114,115,2,12,0,30.49,0.4496,0,0
114,115,2,13,0,30.88,0.5703,0,0
114,115,2,14,0,31.25,0.6919,0,0
114,115,2,15,0,31.94,0.5089,0,0
114,115,2,16,0,31.43,0.5922,0,0
114,115,2,17,0,29.9,0.6568,0,0
114,115,2,18,0,29.25,0.8619,1,1
114,115,2,19,0,28.8,0.6676,1,0
114,115,2,20,0,27.5,1.0701,1,1
114,115,2,21,0,25.48,0.659,1,0
114,115,2,22,0,25.17,0.6259,0,0
114,115,2,23,0,23.67,0.6657,0,0
115,116,3,0,0,22.68,0.1569,0,0
115,116,3,1,0,20.6,0.1442,0,0
115,116,3,2,0,20.47,0.1703,0,0
115,116,3,3,0,21.15,0.1642,0,0
115,116,3,4,0,22.49,0.1458,0,0
115,116,3,5,0,21.52,0.3146,0,0
115,116,3,6,0,22.46,0.2587,0,0
115,116,3,7,0,25.3,0.7341,0,0
115,116,3,8,0,24.27,0.2815,0,0
115,116,3,9,0,26.11,0.1806,0,0
115,116,3,10,0,27.49,0.1318,0,0
115,116,3,11,0,30.74,0.4734,0,0
115,116,3,12,0,30.12,1.1034,0,1
115,116,3,13,0,30.99,0.5417,0,0
115,116,3,14,0,32.66,0.7864,0,0
115,116,3,15,0,31.32,1.4203,0,1
115,116,3,16,0,31.85,0.7726,0,0
115,116,3,17,0,31.83,1.8651,0,1
115,116,3,18,0,29.63,0.7799,1,0
115,116,3,19,0,28.86,0.4044,1,0
115,116,3,20,0,27.86,1.0066,1,0
115,116,3,21,0,28.2,0.5248,1,0
115,116,3,22,0,24.25,0.5437,0,0
115,116,3,23,0,23.82,0.4672,0,0
116,117,4,0,0,23.49,0.1631,0,0
116,117,4,1,0,22.1,0.1504,0,0
116,117,4,2,0,21.73,0.1493,0,0
116,117,4,3,0,21.06,0.1312,0,0
116,117,4,4,0,19.69,0.1474,0,0
116,117,4,5,0,20.34,0.3733,0,0
116,117,4,6,0,19.81,0.7567,0,0
116,117,4,7,0,26.28,0.6375,0,0
116,117,4,8,0,23.67,0.2983,0,0
116,117,4,9,0,24.82,0.2052,0,0
116,117,4,10,0,27.74,0.1491,0,0
116,117,4,11,0,28.19,1.0088,0,1
116,117,4,12,0,29.97,0.4115,0,0
116,117,4,13,0,30.87,0.5705,0,0
116,117,4,14,0,32.19,1.344,0,1
116,117,4,15,0,30.42,0.5505,0,0
116,117,4,16,0,30.6,0.4794,0,0
116,117,4,17,0,30.63,0.8016,0,0
116,117,4,18,0,29.4,0.9053,1,0
116,117,4,19,0,29.57,1.5861,1,1
116,117,4,20,0,27.89,0.5044,1,0
116,117,4,21,0,25.43,0.5903,1,0
116,117,4,22,0,20.9,0.644,0,0
116,117,4,23,0,23.05,0.6155,0,0
117,118,5,0,1,21.01,0.1643,0,0
117,118,5,1,1,21.21,0.1552,0,0
117,118,5,2,1,21.42,0.1392,0,0
117,118,5,3,1,23.05,0.1487,0,0
117,118,5,4,1,22.59,0.1891,0,0
117,118,5,5,1,20.94,0.2365,0,0
117,118,5,6,1,22.71,0.9951,0,0
117,118,5,7,1,23.05,0.3512,0,0
117,118,5,8,1,25.2,0.1728,0,0
117,118,5,9,1,24.41,0.1762,0,0
117,118,5,10,1,25.68,0.1483,0,0
117,118,5,11,1,29.74,0.7227,0,0
117,118,5,12,1,27.87,0.2623,0,0
117,118,5,13,1,31.34,2.0786,0,1
117,118,5,14,1,31.15,0.7756,0,0
117,118,5,15,1,31.44,1.7646,0,1
117,118,5,16,1,32.15,1.3126,0,1
117,118,5,17,1,32.26,1.1354,0,0
117,118,5,18,1,30.71,1.0275,1,0
117,118,5,19,1,26.92,1.2278,1,0
117,118,5,20,1,28.46,1.1985,1,0
117,118,5,21,1,27.0,0.5698,1,0
117,118,5,22,1,22.75,0.4802,0,0
117,118,5,23,1,25.76,0.5409,0,0
118,119,6,0,1,23.74,0.152,0,0
118,119,6,1,1,22.81,0.1896,0,0
118,119,6,2,1,23.28,0.1722,0,0
118,119,6,3,1,21.9,0.135,0,0
118,119,6,4,1,21.64,0.1683,0,0
118,119,6,5,1,23.98,0.2907,0,0
118,119,6,6,1,21.65,0.7571,0,0
118,119,6,7,1,24.36,0.583,0,0
118,119,6,8,1,23.96,0.2158,0,0
118,119,6,9,1,26.53,0.2916,0,0
118,119,6,10,1,27.29,1.212,0,0
118,119,6,11,1,31.87,1.865,0,1
118,119,6,12,1,30.81,0.838,0,0
118,119,6,13,1,31.85,1.0188,0,0
118,119,6,14,1,30.76,1.9075,0,1
118,119,6,15,1,34.48,1.5855,0,0
118,119,6,16,1,30.87,0.9413,0,0
118,119,6,17,1,31.12,1.9153,0,1
118,119,6,18,1,31.65,1.2825,1,0
118,119,6,19,1,29.83,0.9871,1,0
118,119,6,20,1,28.41,1.1781,1,0
118,119,6,21,1,27.63,0.4764,1,0
118,119,6,22,1,25.77,0.5172,0,0
118,119,6,23,1,24.12,0.5443,0,0
119,120,0,0,0,24.88,0.1328,0,0
119,120,0,1,0,23.03,0.1505,0,0
119,120,0,2,0,20.46,0.1411,0,0
119,120,0,3,0,20.75,0.1674,0,0
119,120,0,4,0,20.85,0.1466,0,0
119,120,0,5,0,21.65,0.1967,0,0
119,120,0,6,0,24.23,0.8624,0,0
119,120,0,7,0,25.69,0.2685,0,0
119,120,0,8,0,25.01,0.1552,0,0
119,120,0,9,0,26.78,0.2662,0,0
119,120,0,10,0,28.77,0.2395,0,0
119,120,0,11,0,29.18,0.3461,0,0
119,120,0,12,0,29.63,0.3764,0,0
119,120,0,13,0,32.02,0.7385,0,0
119,120,0,14,0,32.58,0.6378,0,0
119,120,0,15,0,32.9,0.7724,0,0
119,120,0,16,0,32.06,0.5782,0,0
119,120,0,17,0,30.93,1.0444,0,1
119,120,0,18,0,29.33,1.0101,1,1
119,120,0,19,0,30.69,0.8926,1,1
119,120,0,20,0,29.66,0.8839,1,0
119,120,0,21,0,27.09,0.5984,1,0
119,120,0,22,0,25.06,0.4909,0,0
119,120,0,23,0,24.1,0.6178,0,0
120,121,1,0,0,23.98,0.171,0,0
120,121,1,1,0,21.77,0.1388,0,0
120,121,1,2,0,22.22,0.1628,0,0
120,121,1,3,0,20.44,0.1712,0,0
120,121,1,4,0,21.12,0.1373,0,0
120,121,1,5,0,20.51,0.2384,0,0
120,121,1,6,0,23.05,0.936,0,1
120,121,1,7,0,24.95,0.8569,0,0
120,121,1,8,0,26.78,0.1871,0,0
120,121,1,9,0,27.81,0.2312,0,0
120,121,1,10,0,28.1,0.194,0,0
120,121,1,11,0,32.53,0.6159,0,0
120,121,1,12,0,31.4,0.5046,0,0
120,121,1,13,0,31.22,0.6517,0,0
120,121,1,14,0,31.9,0.6393,0,0
120,121,1,15,0,33.36,0.6307,0,0
120,121,1,16,0,32.99,0.7275,0,0
120,121,1,17,0,30.68,0.8892,0,1
120,121,1,18,0,29.82,0.8626,1,0
120,121,1,19,0,29.35,0.971,1,1
120,121,1,20,0,26.61,0.6521,1,0
120,121,1,21,0,27.51,0.3564,1,0
120,121,1,22,0,25.12,0.5005,0,0
120,121,1,23,0,26.12,0.5252,0,0
121,122,2,0,0,25.64,0.1734,0,0
121,122,2,1,0,23.15,0.1871,0,0
121,122,2,2,0,24.21,0.1686,0,0
121,122,2,3,0,21.13,0.1504,0,0
121,122,2,4,0,22.12,0.1412,0,0
121,122,2,5,0,23.87,0.2689,0,0
121,122,2,6,0,23.56,0.732,0,0
121,122,2,7,0,24.19,0.3397,0,0
121,122,2,8,0,27.1,0.2105,0,0
121,122,2,9,0,28.4,0.259,0,0
121,122,2,10,0,27.63,0.2962,0,0
121,122,2,11,0,30.17,0.4195,0,0
121,122,2,12,0,30.54,0.4134,0,0
121,122,2,13,0,31.39,0.6039,0,0
121,122,2,14,0,32.35,0.7305,0,0
121,122,2,15,0,33.42,0.6834,0,0
121,122,2,16,0,34.07,0.8286,0,0
121,122,2,17,0,32.77,1.1757,0,1
121,122,2,18,0,29.42,0.8522,1,1
121,122,2,19,0,30.95,1.6801,1,1
121,122,2,20,0,27.35,0.3669,1,0
121,122,2,21,0,28.89,0.5496,1,0
121,122,2,22,0,26.53,0.4675,0,0
121,122,2,23,0,23.75,0.5753,0,0
122,123,3,0,0,24.16,0.1655,0,0
122,123,3,1,0,23.47,0.1355,0,0
122,123,3,2,0,22.58,0.1273,0,0
122,123,3,3,0,21.41,0.1411,0,0
122,123,3,4,0,21.53,0.1447,0,0
122,123,3,5,0,23.33,0.2983,0,0
122,123,3,6,0,21.65,0.7815,0,0
122,123,3,7,0,26.6,0.5688,0,0
122,123,3,8,0,25.89,0.2334,0,0
122,123,3,9,0,28.84,0.2632,0,0
122,123,3,10,0,31.1,0.4154,0,0
122,123,3,11,0,30.42,0.5837,0,0
122,123,3,12,0,30.59,0.5563,0,0
122,123,3,13,0,32.88,0.6861,0,0
122,123,3,14,0,32.58,0.5972,0,0
122,123,3,15,0,33.55,0.7726,0,0
122,123,3,16,0,32.95,0.71,0,0
122,123,3,17,0,32.19,0.9825,0,0
122,123,3,18,0,31.48,1.4177,1,1
122,123,3,19,0,29.43,1.0575,1,1
122,123,3,20,0,29.1,1.0287,1,1
122,123,3,21,0,27.3,0.6596,1,0
122,123,3,22,0,24.49,0.5261,0,0
122,123,3,23,0,24.41,0.7308,0,0
123,124,4,0,0,24.69,0.1706,0,0
123,124,4,1,0,23.68,0.1563,0,0
123,124,4,2,0,22.56,0.1459,0,0
123,124,4,3,0,24.24,0.1534,0,0
123,124,4,4,0,23.25,0.1878,0,0
123,124,4,5,0,21.92,0.314,0,0
123,124,4,6,0,23.63,0.8083,0,0
123,124,4,7,0,25.74,0.6904,0,0
123,124,4,8,0,25.08,0.226,0,0
123,124,4,9,0,30.08,0.5284,0,0
123,124,4,10,0,30.01,0.4642,0,0
123,124,4,11,0,29.67,0.4758,0,0
123,124,4,12,0,30.27,0.4538,0,0
123,124,4,13,0,32.13,0.5988,0,0
123,124,4,14,0,33.52,0.7341,0,0
123,124,4,15,0,33.48,0.8483,0,0
123,124,4,16,0,34.92,0.7904,0,0
123,124,4,17,0,31.12,0.9267,0,0
123,124,4,18,0,30.77,1.3328,1,1
123,124,4,19,0,30.79,1.1062,1,1
123,124,4,20,0,30.13,0.9986,1,1
123,124,4,21,0,28.94,0.6068,1,0
123,124,4,22,0,27.79,0.4756,0,0
123,124,4,23,0,23.69,0.5567,0,0
124,125,5,0,1,25.83,0.1686,0,0
124,125,5,1,1,25.01,0.1826,0,0
124,125,5,2,1,22.18,0.1827,0,0
124,125,5,3,1,20.91,0.1453,0,0
124,125,5,4,1,21.77,0.1276,0,0
124,125,5,5,1,23.36,0.2938,0,0
124,125,5,6,1,23.79,0.8744,0,0
124,125,5,7,1,23.95,0.9215,0,0
124,125,5,8,1,28.82,0.1347,0,0
124,125,5,9,1,29.2,0.586,0,0
124,125,5,10,1,28.83,1.0446,0,0
124,125,5,11,1,31.06,0.7325,0,0
124,125,5,12,1,31.02,0.8176,0,0
124,125,5,13,1,33.1,1.2607,0,0
124,125,5,14,1,33.54,1.2675,0,0
124,125,5,15,1,31.75,1.1382,0,0
124,125,5,16,1,32.42,2.0729,0,1
124,125,5,17,1,34.94,1.0863,0,0
124,125,5,18,1,31.39,1.3729,1,1
124,125,5,19,1,29.45,1.3244,1,1
124,125,5,20,1,27.1,0.6565,1,0
124,125,5,21,1,26.81,0.7009,1,0
124,125,5,22,1,27.89,0.5237,0,0
124,125,5,23,1,26.31,0.4941,0,0
125,126,6,0,1,23.13,0.1713,0,0
125,126,6,1,1,24.83,0.1263,0,0
125,126,6,2,1,22.85,0.1499,0,0
125,126,6,3,1,23.29,0.1551,0,0
125,126,6,4,1,22.28,0.1554,0,0
125,126,6,5,1,23.99,0.3126,0,0
125,126,6,6,1,24.42,0.8145,0,0
125,126,6,7,1,27.78,0.8359,0,0
125,126,6,8,1,26.66,0.1905,0,0
125,126,6,9,1,28.15,0.2559,0,0
125,126,6,10,1,29.14,0.4772,0,0
125,126,6,11,1,29.33,0.4307,0,0
125,126,6,12,1,32.72,1.1258,0,0
125,126,6,13,1,33.58,1.3209,0,1
125,126,6,14,1,32.32,1.0248,0,0
125,126,6,15,1,31.73,1.1912,0,0
125,126,6,16,1,33.98,1.2686,0,1
125,126,6,17,1,32.32,1.0701,0,0
125,126,6,18,1,31.42,1.0458,1,0
125,126,6,19,1,30.15,1.2084,1,1
125,126,6,20,1,28.67,0.6433,1,0
125,126,6,21,1,27.43,0.6714,1,0
125,126,6,22,1,27.89,0.6827,0,0
125,126,6,23,1,26.28,0.5369,0,0
126,127,0,0,0,24.12,0.1506,0,0
126,127,0,1,0,22.53,0.1359,0,0
126,127,0,2,0,23.03,0.1589,0,0
126,127,0,3,0,21.81,0.1739,0,0
126,127,0,4,0,23.51,0.1476,0,0
126,127,0,5,0,21.05,0.1763,0,0
126,127,0,6,0,23.88,1.0891,0,1
126,127,0,7,0,26.92,0.9164,0,0
126,127,0,8,0,25.83,0.2616,0,0
126,127,0,9,0,29.62,0.392,0,0
126,127,0,10,0,30.3,0.4957,0,0
126,127,0,11,0,32.49,0.7998,0,0
126,127,0,12,0,32.63,0.5855,0,0
126,127,0,13,0,32.93,0.7924,0,0
126,127,0,14,0,34.91,0.9064,0,0
126,127,0,15,0,34.44,0.7678,0,0
126,127,0,16,0,33.22,0.7359,0,0
